printer_id,printer_name,cartridges,parts
400000030979,Konica Minolta AccurioPress C6085,"[""400000033322"", ""400000033319"", ""400000033321"", ""400000031473"", ""400000030669"", ""400000030667"", ""400000030666"", ""400000030665"", ""400000024363"", ""400000031472"", ""400000024364"", ""400000033320"", ""400000024348"", ""400000030668""]","[""400000031514"", ""400000033742"", ""400000031365"", ""400000031366"", ""400000031512"", ""400000031511"", ""400000033730"", ""400000032258"", ""400000033724"", ""400000030949"", ""400000033720"", ""400000030970"", ""400000031434"", ""400000031429"", ""400000031513""]"
400000026337,Kyocera TASKAlfa 1801,"[""400000030492"", ""400000026336""]","[""400000024601""]"
400000028944,Brother DCP-7055,"[""400000020352"", ""400000030500"", ""400000030501"", ""400000030503"", ""400000030502"", ""400000030504""]","[""400000027142""]"
400000033330,Konica Minolta Bizhub 227,[],"[""400000030894"", ""400000031427"", ""400000030897"", ""400000030896"", ""400000030898""]"
400000033540,Konica Minolta bizhub C252P,[],"[""400000030896""]"
400000027245,Kyocera FS-C5300DN,"[""400000022692"", ""400000022693"", ""400000022694"", ""400000020452"", ""400000030588""]","[""400000024174"", ""400000024601"", ""400000024602""]"
400000032451,Konica Minolta Bizhub Pro C6500,[],"[""400000030671"", ""400000033187"", ""400000031931"", ""400000033724"", ""400000032978"", ""400000031871"", ""400000031823"", ""400000033189"", ""400000031431"", ""400000033729"", ""400000031820"", ""400000030670"", ""400000033730"", ""400000031803"", ""400000033700"", ""400000033186"", ""400000033725"", ""400000030673"", ""400000033701"", ""400000031521"", ""400000033346"", ""400000031819"", ""400000031934"", ""400000031115"", ""400000033192"", ""400000033185"", ""400000033191"", ""400000033188"", ""400000032838"", ""400000030672""]"
400000028954,Brother HL-1212,"[""400000030198"", ""400000028961""]","[""400000025926""]"
400000026512,HP LaserJet 5100,"[""400000024112"", ""400000030218""]",[]
400000033277,Canon imageRUNNER ADVANCE C7570i,[],"[""400000033195"", ""400000033194""]"
400000032396,Konica Minolta bizhub PRESS C1060,"[""400000031353"", ""400000032292"", ""400000031352"", ""400000031354"", ""400000032291"", ""400000032293"", ""400000032294"", ""400000031351""]","[""400000033639"", ""400000033729"", ""400000032870"", ""400000033721"", ""400000031931"", ""400000033724"", ""400000033702"", ""400000033632"", ""400000033638"", ""400000031229"", ""400000031859"", ""400000033731"", ""400000033182"", ""400000031871"", ""400000033631"", ""400000033699"", ""400000033732"", ""400000033180"", ""400000032259"", ""400000031820"", ""400000031430"", ""400000030973"", ""400000031517"", ""400000031929"", ""400000033240"", ""400000033635"", ""400000033730"", ""400000033722"", ""400000031615"", ""400000033713"", ""400000033633"", ""400000033700"", ""400000033725"", ""400000033703"", ""400000031470"", ""400000031515"", ""400000033183"", ""400000033727"", ""400000033184"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033728"", ""400000033636"", ""400000031435"", ""400000031469"", ""400000031346"", ""400000033723"", ""400000031819"", ""400000031115"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471"", ""400000031518""]"
400000032386,Konica Minolta Bizhub C308,[],"[""400000021871"", ""400000032106"", ""400000030897"", ""400000033724"", ""400000032568"", ""400000030896"", ""400000032571"", ""400000016173"", ""400000030947"", ""400000030894"", ""400000032500"", ""400000031615"", ""400000030898"", ""400000031612"", ""400000032569"", ""400000030946"", ""400000032570"", ""400000031673"", ""400000032105"", ""400000031520"", ""400000031087"", ""400000031222""]"
400000027123,HP LaserJet Pro M104,"[""400000030273"", ""400000027258"", ""400000026498"", ""400000030392""]","[""400000030344"", ""400000025158""]"
400000026681,Samsung ML-2510,"[""400000015225"", ""400000021697"", ""400000026133"", ""400000023563"", ""400000030438""]","[""400000011148"", ""400000030640"", ""400000025156"", ""400000021215""]"
400000029729,Samsung SL-M3325ND,"[""400000029744""]",[]
400000026942,Xerox WC 4250S,"[""400000030539"", ""400000026931""]",[]
400000027874,HP LaserJet Pro 100 Color M175nw,"[""400000020605"", ""400000020608"", ""400000020606"", ""400000030583"", ""400000020607""]","[""400000029033"", ""400000016907"", ""400000016908"", ""400000022933""]"
400000027272,Brother DCP-7032R,"[""400000017384"", ""400000030307"", ""400000018695""]","[""400000023678""]"
400000032365,Konica Minolta bizhub C658,[],"[""400000021871"", ""400000032260"", ""400000030947"", ""400000031613"", ""400000030894"", ""400000031675"", ""400000031427"", ""400000031087"", ""400000032570"", ""400000033724"", ""400000031674"", ""400000031615"", ""400000030896"", ""400000030898"", ""400000031676"", ""400000032554"", ""400000032569"", ""400000032571""]"
400000027307,HP LaserJet Pro MFP M428dw,"[""400000030402"", ""400000030401"", ""400000026649""]","[""400000029975"", ""400000033101""]"
400000033441,Konica Minolta bizhub 550i,[],"[""400000030894"", ""400000030898"", ""400000030897"", ""400000033724""]"
400000013451,Kyocera FS-2100DN,"[""400000013493"", ""400000021985""]","[""400000030648"", ""400000030881"", ""400000030652"", ""400000024174"", ""400000030647"", ""400000030882"", ""400000030650"", ""400000024153"", ""400000030649"", ""400000024601"", ""400000030651"", ""400000033383""]"
400000026961,Xerox DocuPrint P8ex,"[""400000030466"", ""400000026959"", ""400000030467"", ""200000001668""]","[""400000007891""]"
400000033789,Ricoh Pro C5300S,[],"[""400000033697""]"
400000033756,Pantum M7200FDN,"[""400000033642""]","[""400000032005""]"
400000026902,Xerox Phaser 3635MFP/S,"[""400000029750"", ""400000026901"", ""400000029749""]","[""400000021215""]"
400000026201,Kyocera FS-1128MFP,"[""400000030413"", ""400000018135""]","[""400000024601"", ""400000030644"", ""400000030643""]"
400000027762,Canon LBP5100,"[""400000027165"", ""400000027163"", ""400000027162"", ""400000030572"", ""400000027164""]","[""400000024216"", ""400000020609"", ""400000022933""]"
400000028924,Brother MFC-9600,"[""400000030498"", ""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
400000028966,Brother MFC-1818,"[""400000030198"", ""400000028961""]","[""400000025926""]"
400000026448,HP LaserJet Pro M15a,"[""400000026217"", ""400000030393""]","[""400000017602"", ""400000026018"", ""400000033100"", ""400000030345""]"
400000033652,Xerox Phaser 5550DN,[],"[""400000033573""]"
400000033435,Konica Minolta bizhub 500,[],"[""400000031820"", ""400000030896""]"
400000033460,Konica Minolta bizhub 226,[],"[""400000030896""]"
400000028828,HP LaserJet Pro M132fn,"[""400000030273"", ""400000027258"", ""400000026498"", ""400000030392""]","[""400000030344"", ""400000030635"", ""400000025158"", ""400000027144""]"
400000028777,HP Color LaserJet CM2320fxi,"[""400000030580""]","[""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000011107""]"
400000027804,HP Color LaserJet CP2025,"[""400000018143"", ""400000030580"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000026157"", ""400000011107"", ""400000022933""]"
400000026453,HP LaserJet Pro MFP M29w,"[""400000026217"", ""400000030393""]","[""400000017602"", ""400000026018"", ""400000033100""]"
400000029000,Canon PC 950,"[""400000027202"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000026500,Canon i-SENSYS MF4270,"[""400000030513"", ""400000013499""]","[""400000015958"", ""400000030633"", ""400000009229"", ""400000002831"", ""400000016407""]"
400000033659,Xerox Versalink С7000,[],"[""400000033573""]"
400000029722,Samsung SL-M2675FN,"[""400000029728""]",[]
400000032636,Xerox WorkCentre 7525,"[""400000032575"", ""400000032555"", ""400000031939"", ""400000031937"", ""400000031938"", ""400000031936""]","[""400000031851"", ""400000032567"", ""400000032574"", ""400000033247"", ""400000031850"", ""400000032562"", ""400000031853"", ""400000033246"", ""400000033245"", ""400000031852""]"
400000026905,Samsung SCX-4833,"[""400000020350"", ""400000030457"", ""400000030456""]","[""400000022448"", ""400000024172""]"
400000033536,Konica Bizhub C35P,[],[]
400000027208,Canon FC 200,"[""400000030159"", ""400000027203"", ""400000027202"", ""400000027204"", ""400000029970"", ""400000030195""]","[""400000023565""]"
400000026203,Kyocera FS-1300D,"[""400000030413"", ""400000018135""]","[""400000024601"", ""400000030644""]"
400000028104,Brother DCP-7025R,"[""400000024237"", ""400000030303""]","[""400000030642"", ""400000023678""]"
400000026374,Kyocera TASKalfa 3510i,"[""400000026373"", ""400000030495""]",[]
400000032378,Konica Minolta Bizhub C224,"[""400000033787"", ""400000033786"", ""400000033785"", ""400000033784""]","[""400000021871"", ""400000032568"", ""400000030896"", ""400000032571"", ""400000031918"", ""400000030894"", ""400000032500"", ""400000031615"", ""400000032569"", ""400000030946"", ""400000032570"", ""400000030906"", ""400000031611"", ""400000031920"", ""400000031520"", ""400000030888"", ""400000031222"", ""400000030945"", ""400000031919""]"
400000029506,Samsung ProXpress SL-M3870FD,"[""400000030462""]","[""400000021560""]"
400000032431,Konica Minolta Bizhub Press C8000,"[""400000031549"", ""400000030295"", ""400000031550"", ""400000031548""]","[""400000033185"", ""400000031204"", ""400000033724"", ""400000032258"", ""400000030949"", ""400000031510"", ""400000031205"", ""400000031206"", ""400000033720"", ""400000031931"", ""400000033730"", ""400000031434"", ""400000031429"", ""400000031871"", ""400000031203"", ""400000033725""]"
400000028827,HP LaserJet Pro M104w,"[""400000030273"", ""400000027258"", ""400000026498"", ""400000030392""]","[""400000030344"", ""400000030635"", ""400000025158"", ""400000027144""]"
400000029726,Samsung SL-M2875FD,"[""400000029728""]",[]
400000031019,Konica Minolta bizhub C659,[],"[""400000030887"", ""400000030894"", ""400000030728"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000031615"", ""400000030664"", ""400000030907"", ""400000030886""]"
400000026921,Xerox Phaser 3330,"[""400000026923"", ""400000030480""]",[]
400000033397,Konica Minolta Bizhub 361i,[],[]
400000026603,HP LaserJet Pro P1102w,"[""400000023401"", ""400000013848"", ""400000030272"", ""400000015579"", ""400000030518"", ""400000030274"", ""400000026129"", ""400000030363"", ""400000026130""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030312"", ""400000030020"", ""400000030632"", ""400000017602"", ""400000022453"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000026255,Kyocera FS-3540MFP,"[""400000026253"", ""400000030416""]","[""400000024174""]"
400000028950,Brother HL-1111,"[""400000030198"", ""400000028961""]","[""400000025926""]"
400000026420,Canon LaserBase MF5630,"[""400000012250"", ""200000001808"", ""400000026727"", ""400000030270""]","[""400000011757"", ""400000015958"", ""400000002831"", ""400000010374"", ""400000033095""]"
400000026936,Samsung ProXpress SL-M4070FR,"[""400000026924"", ""400000030462""]","[""400000022448"", ""400000021560""]"
400000026750,Samsung ML-1667,"[""400000007100"", ""400000023775"", ""400000012991""]","[""400000033603"", ""400000027145"", ""400000030637"", ""400000010377""]"
400000033519,Konica Minolta Bizhub C3851,[],[]
400000033426,Konica Minolta bizhub 7621,[],[]
400000027273,Brother DCP-7040,"[""400000017384"", ""400000030307"", ""400000018695""]","[""400000023678""]"
400000026744,Samsung ML-1641,"[""400000014790"", ""400000030440"", ""400000030441""]","[""400000030640"", ""400000025156"", ""400000021215""]"
400000031030,Konica Minolta AccurioPress C2060,"[""400000031353"", ""400000032292"", ""400000031352"", ""400000031354"", ""400000032291"", ""400000032293"", ""400000032294"", ""400000031351""]","[""400000033639"", ""400000032870"", ""400000033721"", ""400000031931"", ""400000033724"", ""400000033632"", ""400000033638"", ""400000031229"", ""400000031859"", ""400000033731"", ""400000033182"", ""400000031871"", ""400000033631"", ""400000033699"", ""400000031430"", ""400000033180"", ""400000032259"", ""400000031820"", ""400000033729"", ""400000030973"", ""400000031517"", ""400000031929"", ""400000033240"", ""400000033635"", ""400000033730"", ""400000033722"", ""400000033713"", ""400000033633"", ""400000033700"", ""400000033725"", ""400000033703"", ""400000031470"", ""400000031515"", ""400000033183"", ""400000033727"", ""400000033184"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033728"", ""400000033636"", ""400000031435"", ""400000033346"", ""400000031469"", ""400000031346"", ""400000033723"", ""400000031819"", ""400000031115"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471"", ""400000031518""]"
400000026399,HP LaserJet 3300,"[""400000030364"", ""200000000393"", ""400000014970"", ""400000012992""]","[""400000011757"", ""400000015958"", ""400000011851"", ""400000002831"", ""400000021214"", ""400000025157"", ""400000010374""]"
400000032385,Konica Minolta Bizhub 458,[],"[""400000021871"", ""400000030947"", ""400000031613"", ""400000030894"", ""400000031427"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000032568"", ""400000031615"", ""400000030896"", ""400000031222"", ""400000030898"", ""400000032571"", ""400000031684""]"
400000029007,HP Color LaserJet 2550,"[""400000029014"", ""400000029015"", ""400000029013"", ""400000029012"", ""400000030575""]","[""400000022452"", ""400000015503""]"
400000030102,Ricoh SP4510DN,"[""400000030101""]",[]
400000028833,HP LaserJet Pro M203dn,"[""400000028823"", ""400000030062"", ""400000030396"", ""400000030397"", ""400000024342""]","[""400000030635"", ""400000025158""]"
400000026153,Kyocera Mita FS-1000,"[""400000022274"", ""200000005507"", ""400000004752""]",[]
400000026549,HP LaserJet P2055,"[""400000026131"", ""400000015223"", ""400000023293"", ""400000007076""]","[""400000015958"", ""400000030313"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502"", ""400000030636"", ""400000030314"", ""400000021558""]"
400000026732,Xerox Phaser 3125,"[""400000015225"", ""400000026133"", ""200000002469"", ""400000023563"", ""400000021697""]","[""400000025156"", ""400000021215""]"
400000026422,HP LaserJet Enterprise M631dn,"[""400000030517"", ""400000026427""]",[]
400000032357,Konica Minolta Bizhub PRESS C71cf,[],"[""400000033639"", ""400000032870"", ""400000033721"", ""400000033724"", ""400000033702"", ""400000033632"", ""400000031859"", ""400000033631"", ""400000033699"", ""400000031820"", ""400000032259"", ""400000030973"", ""400000031517"", ""400000031929"", ""400000033635"", ""400000033730"", ""400000030972"", ""400000033722"", ""400000033633"", ""400000033700"", ""400000033725"", ""400000031470"", ""400000031515"", ""400000033727"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033728"", ""400000033636"", ""400000031819"", ""400000031115"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471""]"
400000026363,Kyocera KM-3060,"[""400000026364"", ""400000030491""]",[]
400000026210,Kyocera FS-1320D,"[""400000020131"", ""400000030409""]","[""400000024601"", ""400000030644"", ""400000030643""]"
400000026233,Kyocera Ecosys M2635DN,"[""400000024268"", ""400000030427""]","[""400000024174"", ""400000024601"", ""400000024602""]"
400000028794,HP LaserJet Pro M201n,"[""400000030394"", ""400000019120"", ""400000030395"", ""400000020133"", ""400000021216""]","[""400000017602"", ""400000030165"", ""400000030017"", ""400000009850""]"
